is.k3,mother.alive,offspring.sex,offspring.age,partner.relation,anon.offspring.id
0,alive,M,7,in.pod-non.relative,10
0,alive,M,7,in.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,in.pod-non.relative,10
0,alive,M,7,in.pod-non.relative,10
0,alive,M,7,sibling.other.sex,10
0,alive,M,8,in.pod-non.relative,10
0,alive,M,8,in.pod-non.relative,10
0,alive,M,8,grandmother,10
0,alive,M,8,in.pod-non.relative,10
0,alive,M,8,in.pod-non.relative,10
0,alive,M,8,in.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,in.pod-non.relative,10
0,alive,M,8,in.pod-non.relative,10
0,alive,M,9,in.pod-non.relative,10
0,alive,M,9,in.pod-non.relative,10
0,alive,M,9,in.pod-non.relative,10
0,alive,M,9,in.pod-non.relative,10
0,alive,M,9,in.pod-non.relative,10
0,alive,M,9,in.pod-non.relative,10
0,alive,M,9,sibling.other.sex,10
0,alive,M,9,sibling.same.sex,10
0,alive,M,9,in.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,nibbling,10
0,alive,M,9,sibling.other.sex,10
0,alive,M,10,sibling.other.sex,10
0,alive,M,10,nibbling,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,11,sibling.other.sex,10
0,alive,M,11,sibling.same.sex,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,11,nibbling,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,sibling.other.sex,10
0,alive,M,12,nibbling,10
0,alive,M,12,sibling.other.sex,10
0,alive,M,12,nibbling,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,sibling.same.sex,10
0,alive,M,13,nibbling,10
0,alive,M,13,nibbling,10
0,alive,M,13,sibling.other.sex,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,13,out.pod-non.relative,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,nibbling,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,sibling.other.sex,10
0,alive,M,14,sibling.other.sex,10
1,alive,M,14,sibling.same.sex,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,1,grandmother,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,out.pod-non.relative,10
0,alive,M,1,sibling.other.sex,10
0,alive,M,1,in.pod-non.relative,10
0,alive,M,1,in.pod-non.relative,10
0,alive,M,2,in.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,in.pod-non.relative,10
0,alive,M,2,grandmother,10
1,alive,M,2,sibling.other.sex,10
1,alive,M,2,sibling.same.sex,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,out.pod-non.relative,10
0,alive,M,2,in.pod-non.relative,10
0,alive,M,2,in.pod-non.relative,10
0,alive,M,2,in.pod-non.relative,10
0,alive,M,3,in.pod-non.relative,10
0,alive,M,3,sibling.same.sex,10
0,alive,M,3,sibling.other.sex,10
0,alive,M,3,sibling.other.sex,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,out.pod-non.relative,10
0,alive,M,3,in.pod-non.relative,10
0,alive,M,3,in.pod-non.relative,10
0,alive,M,4,sibling.other.sex,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,out.pod-non.relative,10
0,alive,M,5,in.pod-non.relative,10
0,alive,M,5,sibling.other.sex,10
0,alive,M,5,nibbling,10
1,alive,M,5,sibling.other.sex,10
0,alive,M,5,sibling.same.sex,10
0,alive,M,5,in.pod-non.relative,10
0,alive,M,5,in.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,6,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,in.pod-non.relative,10
0,alive,M,7,in.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,out.pod-non.relative,10
0,alive,M,7,sibling.other.sex,10
0,alive,M,7,nibbling,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,sibling.other.sex,10
0,alive,M,8,nibbling,10
0,alive,M,8,sibling.same.sex,10
1,alive,M,8,sibling.other.sex,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,8,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,9,out.pod-non.relative,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,sibling.other.sex,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,in.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,out.pod-non.relative,10
0,alive,M,10,sibling.same.sex,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,out.pod-non.relative,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,11,sibling.other.sex,10
0,alive,M,11,nibbling,10
0,alive,M,11,in.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,in.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,12,out.pod-non.relative,10
0,alive,M,13,sibling.other.sex,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,in.pod-non.relative,10
0,alive,M,13,sibling.same.sex,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,out.pod-non.relative,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,in.pod-non.relative,10
0,alive,M,14,nibbling,10
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,grandmother,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,1,aunt,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,1,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
1,alive,M,3,aunt,11
1,alive,M,3,grandmother,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,aunt,11
0,alive,M,4,grandmother,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
1,alive,M,5,grandmother,11
0,alive,M,5,in.pod-non.relative,11
1,alive,M,5,uncle,11
1,alive,M,5,aunt,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,5,in.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,in.pod-non.relative,11
0,alive,M,6,in.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,aunt,11
0,alive,M,6,grandmother,11
0,alive,M,6,uncle,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,6,in.pod-non.relative,11
0,alive,M,6,out.pod-non.relative,11
0,alive,M,7,aunt,11
0,alive,M,7,in.pod-non.relative,11
0,alive,M,7,in.pod-non.relative,11
0,alive,M,7,in.pod-non.relative,11
0,alive,M,7,in.pod-non.relative,11
0,alive,M,7,out.pod-non.relative,11
0,alive,M,7,in.pod-non.relative,11
0,alive,M,7,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
1,alive,M,8,uncle,11
0,alive,M,8,aunt,11
1,alive,M,8,grandmother,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,out.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,8,in.pod-non.relative,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,1,in.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,out.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,in.pod-non.relative,11
0,alive,M,2,grandmother,11
0,alive,M,2,aunt,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,out.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,3,in.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,out.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,in.pod-non.relative,11
0,alive,M,4,uncle,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
0,alive,M,5,out.pod-non.relative,11
